Product ID,Location,Channel,Customer Age,Rating,Recommend Flag
945,Gurgaon,Web,35,5,1
1077,Mumbai,Mobile,30,5,1
1033,Gurgaon,Web,67,1,0
945,Bangalore,Web,56,5,1
543,Mumbai,Web,68,5,1
1035,Gurgaon,Web,41,5,1
839,Bangalore,Mobile,62,5,1
945,Mumbai,Web,63,5,1
380,Mumbai,Web,32,5,1
1077,Mumbai,Web,37,5,1
380,Bangalore,Web,33,5,1
380,Bangalore,Mobile,35,2,0
1035,Gurgaon,Web,63,5,1
945,Bangalore,Mobile,37,5,1
1079,Bangalore,Web,24,4,1
937,Bangalore,Web,36,5,1
1035,Gurgaon,Web,61,5,1
1094,Mumbai,Web,59,3,0
839,Gurgaon,Web,67,5,1
1009,Gurgaon,Mobile,43,4,1
1054,Gurgaon,Web,55,5,1
1054,Bangalore,Web,40,3,0
380,Mumbai,Web,38,1,0
1043,Bangalore,Mobile,31,5,1
787,Gurgaon,Mobile,35,5,1
1054,Gurgaon,Mobile,27,5,1
380,Gurgaon,Web,53,3,0
1033,Mumbai,Web,24,5,1
1035,Mumbai,Mobile,42,5,1
512,Bangalore,Web,58,5,1
1054,Gurgaon,Web,47,5,1
1033,Bangalore,Mobile,30,4,1
1035,Bangalore,Web,39,2,1
1094,Gurgaon,Mobile,37,2,0
945,Bangalore,Mobile,66,5,1
839,Gurgaon,Web,63,4,1
1011,Gurgaon,Web,31,4,1
1011,Mumbai,Web,69,4,1
1033,Mumbai,Web,28,5,1
1033,Mumbai,Web,33,5,1
945,Gurgaon,Web,58,5,1
543,Bangalore,Mobile,35,5,1
1035,Mumbai,Mobile,56,5,1
1035,Gurgaon,Mobile,37,5,1
1033,Bangalore,Web,60,5,1
945,Gurgaon,Mobile,37,5,1
1035,Gurgaon,Web,64,4,1
1033,Mumbai,Web,64,5,1
380,Mumbai,Mobile,33,5,1
1035,Mumbai,Mobile,38,5,1
1033,Mumbai,Mobile,29,2,0
1033,Gurgaon,Web,36,5,1
1011,Gurgaon,Web,38,3,1
839,Bangalore,Mobile,32,5,1
1035,Gurgaon,Mobile,43,5,1
1084,Bangalore,Mobile,29,4,1
872,Gurgaon,Web,29,3,0
872,Mumbai,Web,62,4,1
877,Chennai,Web,35,5,1
949,Mumbai,Mobile,38,1,0
1084,Gurgaon,Mobile,42,3,1
422,Gurgaon,Web,60,4,1
984,Mumbai,Mobile,41,5,1
984,Gurgaon,Web,58,5,1
872,Chennai,Mobile,80,5,1
984,Gurgaon,Mobile,37,5,1
984,Mumbai,Web,31,4,1
931,Mumbai,Mobile,39,4,1
872,Mumbai,Mobile,59,3,1
422,Gurgaon,Web,35,5,1
984,Mumbai,Web,25,5,1
984,Gurgaon,Mobile,23,5,1
1084,Gurgaon,Mobile,49,1,0
872,Gurgaon,Web,55,5,1
872,Gurgaon,Web,83,5,1
872,Bangalore,Web,32,5,1
984,Bangalore,Web,22,5,1
930,Gurgaon,Mobile,50,5,1
1084,Mumbai,Mobile,44,4,1
872,Mumbai,Web,52,5,1
872,Bangalore,Mobile,58,5,1
860,Chennai,Mobile,55,5,1
860,Mumbai,Web,62,3,0
1084,Mumbai,Web,26,2,0
1084,Mumbai,Web,63,5,1
984,Mumbai,Mobile,67,1,0
930,Mumbai,Web,30,5,1
872,Gurgaon,Mobile,28,5,1
1084,Mumbai,Web,22,2,0
949,Mumbai,Web,69,4,1
984,Gurgaon,Mobile,43,4,1
422,Gurgaon,Mobile,38,5,1
860,Gurgaon,Mobile,39,4,1
984,Gurgaon,Web,32,5,1
984,Gurgaon,Mobile,71,5,1
422,Mumbai,Web,31,5,1
984,Gurgaon,Web,52,5,1
984,Mumbai,Web,40,5,1
1052,Chennai,Web,43,5,1
984,Bangalore,Web,46,5,1
872,Mumbai,Web,63,5,1
860,Mumbai,Mobile,43,5,1
984,Gurgaon,Web,48,4,1
877,Chennai,Web,40,4,0
984,Mumbai,Mobile,37,1,0
872,Gurgaon,Mobile,54,3,1
872,Bangalore,Web,64,4,1
984,Gurgaon,Web,54,5,1
872,Gurgaon,Mobile,26,3,0
872,Gurgaon,Mobile,56,4,1
949,Mumbai,Web,47,2,0
872,Gurgaon,Web,52,5,1
860,Gurgaon,Web,53,4,1
836,Gurgaon,Web,35,5,1
883,Gurgaon,Web,54,5,1
836,Gurgaon,Mobile,54,5,1
1092,Gurgaon,Mobile,48,5,1
883,Gurgaon,Web,48,5,1
860,Gurgaon,Web,27,5,1
883,Gurgaon,Mobile,46,2,0
883,Bangalore,Mobile,35,4,1
836,Gurgaon,Web,34,4,1
836,Chennai,Mobile,43,5,1
458,Gurgaon,Web,47,4,1
1092,Bangalore,Web,53,5,1
860,Mumbai,Web,61,5,1
833,Bangalore,Web,40,2,0
836,Gurgaon,Web,27,3,0
883,Mumbai,Mobile,38,3,0
833,Bangalore,Mobile,39,5,1
836,Chennai,Web,39,3,1
860,Mumbai,Web,61,5,1
836,Mumbai,Mobile,45,5,1
860,Gurgaon,Mobile,70,4,1
883,Bangalore,Mobile,46,5,1
1092,Bangalore,Web,42,5,1
883,Gurgaon,Mobile,41,4,1
883,Mumbai,Web,49,5,1
1092,Gurgaon,Web,20,5,1
860,Gurgaon,Web,63,5,1
883,Gurgaon,Mobile,32,4,1
883,Bangalore,Mobile,22,5,1
860,Bangalore,Mobile,29,3,0
1092,Bangalore,Web,37,4,1
836,Chennai,Web,33,4,0
883,Chennai,Web,26,5,1
883,Gurgaon,Web,46,3,1
836,Bangalore,Web,38,5,1
883,Gurgaon,Mobile,26,3,1
984,Gurgaon,Web,39,1,0
1092,Mumbai,Mobile,42,4,1
883,Gurgaon,Mobile,56,4,1
860,Chennai,Web,46,5,1
883,Mumbai,Mobile,34,4,1
883,Mumbai,Web,34,4,1
836,Chennai,Web,43,3,0
860,Gurgaon,Mobile,39,3,1
836,Chennai,Mobile,33,3,0
1092,Mumbai,Mobile,33,5,1
986,Mumbai,Mobile,34,4,1
854,Gurgaon,Mobile,51,5,1
860,Chennai,Mobile,22,5,1
860,Gurgaon,Web,38,4,1
833,Gurgaon,Mobile,38,4,1
836,Gurgaon,Mobile,24,5,1
836,Bangalore,Web,62,5,1
860,Gurgaon,Web,55,3,0
860,Gurgaon,Mobile,46,3,0
1092,Mumbai,Mobile,35,5,1
867,Gurgaon,Mobile,56,4,1
883,Gurgaon,Web,44,3,0
836,Mumbai,Mobile,68,4,1
836,Bangalore,Web,54,5,1
836,Gurgaon,Web,44,4,1
984,Gurgaon,Web,29,4,1
867,Bangalore,Mobile,48,2,0
984,Mumbai,Mobile,49,5,1
836,Bangalore,Web,47,3,0
860,Mumbai,Web,39,5,1
1092,Mumbai,Web,39,4,1
883,Mumbai,Web,65,5,1
867,Bangalore,Mobile,58,4,1
883,Gurgaon,Mobile,35,4,1
841,Gurgaon,Web,34,5,1
860,Chennai,Web,55,4,1
867,Bangalore,Web,32,4,1
836,Bangalore,Web,42,5,1
860,Gurgaon,Web,26,4,1
860,Mumbai,Mobile,23,5,1
1056,Bangalore,Web,62,5,1
1056,Bangalore,Web,24,4,1
1056,Bangalore,Web,40,5,1
1094,Mumbai,Mobile,41,2,0
939,Gurgaon,Mobile,51,5,1
1056,Bangalore,Web,40,4,1
939,Gurgaon,Web,58,4,1
1056,Bangalore,Web,55,5,1
898,Gurgaon,Mobile,68,4,1
854,Mumbai,Mobile,44,5,1
1056,Bangalore,Mobile,48,5,1
1056,Bangalore,Web,26,2,0
1056,Gurgaon,Web,61,5,1
872,Mumbai,Mobile,34,5,1
898,Mumbai,Web,36,5,1
939,Bangalore,Mobile,45,3,0
1056,Gurgaon,Web,39,4,1
939,Mumbai,Mobile,39,4,1
853,Gurgaon,Web,39,5,1
1056,Chennai,Mobile,38,1,0
1094,Gurgaon,Mobile,31,4,1
841,Chennai,Web,63,4,1
1080,Gurgaon,Web,50,5,1
1056,Gurgaon,Mobile,61,3,1
898,Gurgaon,Web,36,5,1
683,Gurgaon,Web,33,5,1
854,Bangalore,Web,32,5,1
872,Mumbai,Web,56,5,1
939,Bangalore,Web,35,5,1
1056,Chennai,Mobile,43,5,1
841,Gurgaon,Web,35,2,0
898,Bangalore,Web,45,5,1
872,Bangalore,Web,61,5,1
1056,Gurgaon,Web,41,5,1
1056,Gurgaon,Mobile,28,5,1
1056,Gurgaon,Web,51,3,1
1056,Gurgaon,Mobile,42,3,1
1056,Mumbai,Mobile,56,5,1
1056,Bangalore,Web,22,5,1
1056,Chennai,Web,49,5,1
854,Mumbai,Mobile,37,4,1
1056,Bangalore,Web,32,5,1
1056,Gurgaon,Web,24,5,1
939,Mumbai,Mobile,35,5,1
939,Gurgaon,Web,41,5,1
828,Bangalore,Web,72,5,1
854,Chennai,Web,34,5,1
939,Chennai,Web,28,4,1
898,Bangalore,Web,56,3,0
1056,Gurgaon,Mobile,42,5,1
939,Gurgaon,Mobile,22,5,1
1056,Mumbai,Web,61,5,1
828,Gurgaon,Web,28,5,1
1056,Bangalore,Web,25,5,1
1056,Gurgaon,Web,57,5,1
1056,Mumbai,Web,54,4,1
1056,Bangalore,Web,26,5,1
939,Gurgaon,Web,43,5,1
1056,Bangalore,Web,39,5,1
939,Bangalore,Web,34,4,1
872,Gurgaon,Web,44,5,1
1056,Mumbai,Web,41,5,1
959,Bangalore,Mobile,32,5,1
854,Mumbai,Web,54,5,1
1156,Mumbai,Web,35,5,1
872,Chennai,Web,30,4,1
1056,Gurgaon,Web,34,4,1
939,Gurgaon,Web,39,5,1
1056,Gurgaon,Mobile,55,5,1
1056,Gurgaon,Mobile,46,5,1
854,Bangalore,Web,62,5,1
1056,Gurgaon,Web,26,3,1
1056,Gurgaon,Web,41,5,1
939,Bangalore,Mobile,64,3,0
1094,Chennai,Mobile,35,2,0
898,Mumbai,Mobile,67,5,1
898,Gurgaon,Mobile,44,4,1
1056,Mumbai,Web,31,4,1
1094,Mumbai,Web,39,2,0
854,Chennai,Mobile,39,4,1
468,Bangalore,Mobile,54,5,1
931,Mumbai,Mobile,47,2,0
1070,Mumbai,Web,68,4,1
872,Mumbai,Mobile,52,5,0
872,Bangalore,Mobile,35,5,1
872,Mumbai,Mobile,42,5,1
872,Bangalore,Web,56,4,1
872,Mumbai,Web,36,3,0
1070,Bangalore,Mobile,57,5,1
818,Gurgaon,Web,60,2,0
872,Gurgaon,Web,41,5,1
872,Bangalore,Mobile,43,3,0
1070,Gurgaon,Web,41,4,1
1070,Mumbai,Mobile,28,4,1
872,Gurgaon,Web,39,3,0
872,Bangalore,Web,39,4,1
1070,Chennai,Mobile,47,3,1
872,Mumbai,Web,36,5,1
955,Mumbai,Mobile,51,4,1
818,Mumbai,Web,34,4,0
1080,Chennai,Mobile,36,5,1
844,Gurgaon,Mobile,39,3,0
844,Bangalore,Mobile,33,2,1
872,Gurgaon,Mobile,57,5,1
872,Gurgaon,Mobile,62,5,1
797,Gurgaon,Mobile,30,3,0
818,Gurgaon,Mobile,45,5,1
872,Mumbai,Web,34,4,1
1080,Mumbai,Web,36,3,0
929,Gurgaon,Mobile,46,2,0
872,Bangalore,Mobile,39,5,1
872,Gurgaon,Mobile,56,5,1
929,Mumbai,Mobile,68,1,0
872,Gurgaon,Mobile,38,5,1
872,Gurgaon,Web,51,5,1
872,Chennai,Web,54,4,1
872,Gurgaon,Web,47,4,1
872,Gurgaon,Mobile,31,4,1
929,Bangalore,Web,34,1,0
895,Gurgaon,Web,67,3,1
1077,Gurgaon,Web,34,5,1
869,Gurgaon,Web,69,5,1
869,Mumbai,Web,39,4,1
1077,Mumbai,Web,23,3,1
1077,Mumbai,Web,37,2,0
895,Gurgaon,Web,20,5,1
869,Bangalore,Mobile,60,5,1
1077,Gurgaon,Web,62,5,1
1077,Bangalore,Mobile,52,4,1
869,Mumbai,Web,58,5,1
1077,Bangalore,Web,31,5,1
652,Mumbai,Web,67,3,1
1077,Mumbai,Web,34,5,1
1077,Mumbai,Web,39,5,1
895,Mumbai,Web,39,4,1
1077,Chennai,Mobile,28,3,1
1147,Chennai,Mobile,37,2,0
1077,Bangalore,Mobile,46,4,1
875,Bangalore,Web,58,5,1
1077,Gurgaon,Mobile,29,5,1
830,Mumbai,Web,37,2,0
1031,Mumbai,Web,45,3,1
1147,Bangalore,Web,43,4,1
1077,Mumbai,Mobile,33,4,1
869,Bangalore,Web,41,5,1
869,Bangalore,Web,63,5,1
433,Mumbai,Web,47,5,1
1077,Bangalore,Web,32,5,1
895,Bangalore,Web,33,5,1
869,Gurgaon,Web,34,5,1
1077,Gurgaon,Web,38,4,1
869,Bangalore,Mobile,38,5,1
1077,Bangalore,Web,26,4,1
1077,Mumbai,Mobile,48,2,0
433,Mumbai,Web,32,5,1
1147,Gurgaon,Mobile,24,5,1
813,Gurgaon,Web,28,4,1
895,Mumbai,Web,49,5,1
1077,Bangalore,Web,67,4,1
1077,Bangalore,Web,23,4,1
869,Mumbai,Web,53,3,1
1077,Chennai,Mobile,47,4,1
895,Mumbai,Web,36,5,1
1077,Gurgaon,Mobile,33,5,1
950,Gurgaon,Web,36,5,1
1077,Bangalore,Mobile,40,5,1
1077,Bangalore,Mobile,36,5,1
652,Gurgaon,Web,47,5,1
869,Gurgaon,Mobile,38,4,1
903,Mumbai,Mobile,50,5,1
1077,Gurgaon,Mobile,30,4,1
652,Mumbai,Mobile,44,2,0
1077,Bangalore,Mobile,33,5,1
1031,Gurgaon,Web,39,2,0
869,Gurgaon,Mobile,25,4,1
1147,Bangalore,Web,49,5,1
1077,Mumbai,Web,49,5,1
950,Gurgaon,Mobile,62,5,1
1077,Gurgaon,Web,54,5,1
869,Gurgaon,Web,37,5,1
1077,Gurgaon,Mobile,80,5,1
1077,Chennai,Mobile,35,4,1
869,Gurgaon,Mobile,44,5,1
869,Bangalore,Mobile,65,5,1
1077,Gurgaon,Mobile,35,5,1
1077,Mumbai,Mobile,37,4,1
1077,Gurgaon,Web,60,4,1
1077,Gurgaon,Web,35,5,1
1077,Gurgaon,Web,48,4,1
1147,Bangalore,Web,54,4,1
942,Gurgaon,Mobile,36,3,0
881,Gurgaon,Web,47,5,1
903,Bangalore,Web,59,5,1
1008,Gurgaon,Mobile,66,5,1
942,Mumbai,Web,53,4,1
1094,Gurgaon,Web,44,5,1
1094,Bangalore,Mobile,25,3,0
854,Bangalore,Web,41,5,1
881,Bangalore,Mobile,29,5,1
854,Mumbai,Web,38,4,1
1094,Gurgaon,Mobile,38,5,1
854,Gurgaon,Web,46,5,1
854,Bangalore,Web,35,4,1
1094,Gurgaon,Mobile,36,5,1
854,Bangalore,Web,41,5,1
854,Mumbai,Web,35,5,1
854,Mumbai,Mobile,60,5,1
1094,Gurgaon,Web,46,4,1
942,Chennai,Mobile,54,5,1
835,Gurgaon,Mobile,64,4,1
942,Mumbai,Mobile,56,5,1
903,Gurgaon,Web,49,4,1
838,Mumbai,Mobile,46,1,0
854,Bangalore,Mobile,48,5,1
903,Gurgaon,Mobile,55,5,1
854,Gurgaon,Web,37,4,1
1094,Bangalore,Mobile,30,4,1
1094,Gurgaon,Mobile,30,4,1
1033,Mumbai,Web,69,4,1
835,Bangalore,Web,64,3,0
854,Gurgaon,Web,35,5,1
1094,Gurgaon,Mobile,38,5,1
1094,Gurgaon,Web,34,1,0
854,Mumbai,Web,27,4,1
881,Bangalore,Web,31,5,1
1094,Gurgaon,Web,29,5,1
854,Gurgaon,Web,36,3,0
1125,Gurgaon,Mobile,48,4,1
903,Mumbai,Mobile,55,5,1
1094,Gurgaon,Web,31,5,1
942,Mumbai,Mobile,51,5,1
942,Gurgaon,Mobile,49,4,1
1094,Bangalore,Web,39,5,1
854,Bangalore,Web,44,3,0
1094,Mumbai,Web,37,5,1
965,Bangalore,Mobile,36,5,1
1008,Gurgaon,Web,49,5,1
872,Mumbai,Web,47,5,1
1030,Chennai,Web,48,4,1
912,Mumbai,Web,28,4,1
912,Mumbai,Mobile,67,4,1
965,Gurgaon,Web,51,4,1
872,Bangalore,Web,42,5,1
1049,Chennai,Web,20,5,1
1030,Mumbai,Web,67,2,0
872,Chennai,Web,39,5,1
872,Chennai,Web,20,5,1
1025,Mumbai,Web,38,5,1
872,Bangalore,Web,66,4,1
872,Bangalore,Web,33,4,1
936,Gurgaon,Mobile,47,2,0
1008,Mumbai,Web,29,5,1
1111,Bangalore,Web,36,5,1
965,Bangalore,Web,46,5,1
872,Bangalore,Web,64,5,1
872,Bangalore,Mobile,36,5,1
872,Chennai,Mobile,48,4,1
1049,Gurgaon,Web,40,5,1
936,Chennai,Mobile,34,5,1
547,Mumbai,Mobile,38,5,1
547,Gurgaon,Web,42,5,1
872,Mumbai,Mobile,58,4,1
1025,Gurgaon,Mobile,39,4,1
547,Bangalore,Mobile,41,5,1
872,Bangalore,Mobile,31,5,1
872,Bangalore,Mobile,37,5,1
965,Mumbai,Mobile,63,5,1
872,Gurgaon,Web,31,5,1
872,Gurgaon,Mobile,58,5,1
936,Mumbai,Web,39,5,1
872,Chennai,Mobile,48,5,1
965,Mumbai,Web,36,5,1
1049,Gurgaon,Web,33,3,0
965,Mumbai,Web,45,5,1
872,Bangalore,Web,56,3,1
1049,Mumbai,Web,58,5,1
965,Chennai,Mobile,38,4,1
1025,Mumbai,Web,48,5,1
936,Gurgaon,Web,34,3,1
899,Gurgaon,Web,53,3,0
1008,Chennai,Mobile,31,5,1
1025,Mumbai,Mobile,50,5,1
965,Bangalore,Mobile,33,5,1
1030,Mumbai,Mobile,41,3,1
936,Mumbai,Web,55,5,1
965,Gurgaon,Web,29,4,1
1081,Gurgaon,Mobile,45,3,1
308,Bangalore,Mobile,35,5,1
1080,Chennai,Mobile,38,3,1
1078,Chennai,Web,29,3,0
936,Gurgaon,Web,62,3,0
1078,Mumbai,Web,56,5,1
1078,Mumbai,Mobile,54,5,1
1078,Chennai,Web,39,5,1
1030,Chennai,Mobile,56,4,1
878,Mumbai,Mobile,22,5,1
1080,Gurgaon,Web,45,5,1
835,Mumbai,Web,33,4,1
1080,Gurgaon,Mobile,39,4,1
1059,Mumbai,Web,39,5,1
1059,Gurgaon,Web,34,4,1
878,Gurgaon,Web,48,5,1
835,Mumbai,Mobile,35,4,1
1078,Bangalore,Mobile,70,5,1
1078,Mumbai,Mobile,48,5,1
1080,Gurgaon,Web,41,5,1
1081,Chennai,Web,29,5,1
1081,Gurgaon,Web,32,5,1
1022,Bangalore,Mobile,50,4,1
1080,Bangalore,Web,29,4,1
1022,Gurgaon,Web,41,5,1
835,Bangalore,Mobile,45,5,1
878,Chennai,Web,23,5,1
1080,Gurgaon,Mobile,58,3,0
1080,Gurgaon,Mobile,41,4,0
996,Mumbai,Web,30,5,1
1080,Gurgaon,Mobile,35,3,0
1080,Mumbai,Web,29,5,1
1078,Gurgaon,Web,39,2,0
1078,Mumbai,Web,26,5,1
936,Gurgaon,Web,43,5,1
996,Gurgaon,Mobile,32,5,1
1081,Chennai,Web,42,5,1
1078,Bangalore,Web,61,5,1
936,Bangalore,Web,28,4,1
464,Bangalore,Web,25,5,1
996,Gurgaon,Web,29,4,1
1080,Mumbai,Mobile,24,5,1
1078,Gurgaon,Web,37,5,1
1080,Gurgaon,Web,35,5,1
1078,Gurgaon,Web,56,3,1
1080,Gurgaon,Mobile,41,5,1
936,Chennai,Web,31,2,0
835,Chennai,Web,52,5,1
1080,Gurgaon,Web,40,3,1
1078,Mumbai,Web,35,5,1
1078,Mumbai,Mobile,61,4,1
1080,Mumbai,Web,59,5,1
936,Gurgaon,Web,58,3,0
613,Chennai,Web,35,5,1
1078,Gurgaon,Web,35,5,1
861,Gurgaon,Mobile,47,5,1
1091,Mumbai,Web,47,3,0
1091,Gurgaon,Web,35,2,0
1195,Mumbai,Web,38,1,0
1091,Bangalore,Mobile,35,2,0
1091,Gurgaon,Mobile,41,5,1
1086,Mumbai,Mobile,41,4,1
861,Chennai,Mobile,19,4,1
861,Mumbai,Web,52,4,1
1091,Bangalore,Mobile,39,4,1
1086,Mumbai,Mobile,40,5,1
861,Gurgaon,Web,48,5,1
1086,Bangalore,Web,58,5,1
861,Chennai,Mobile,47,5,1
1025,Mumbai,Web,37,5,1
1091,Bangalore,Web,49,4,0
1025,Bangalore,Mobile,73,5,1
1025,Bangalore,Mobile,35,5,1
1091,Mumbai,Mobile,47,5,1
1091,Bangalore,Mobile,31,3,0
861,Gurgaon,Web,58,1,0
1086,Mumbai,Mobile,47,2,0
1195,Gurgaon,Mobile,45,3,0
850,Gurgaon,Web,70,5,1
1086,Gurgaon,Web,48,4,1
1091,Gurgaon,Mobile,41,5,1
959,Bangalore,Mobile,46,4,1
1086,Gurgaon,Mobile,47,3,0
1086,Gurgaon,Web,63,3,0
861,Bangalore,Mobile,32,3,0
1091,Mumbai,Mobile,63,3,0
868,Chennai,Mobile,64,3,0
1091,Mumbai,Web,50,4,1
1091,Bangalore,Web,50,5,1
861,Gurgaon,Web,37,5,1
1091,Gurgaon,Mobile,36,2,0
1091,Gurgaon,Mobile,39,5,1
1091,Mumbai,Web,39,4,1
861,Gurgaon,Mobile,43,3,0
850,Chennai,Web,40,4,1
861,Chennai,Web,62,4,1
863,Gurgaon,Web,32,4,1
636,Mumbai,Web,28,1,0
636,Chennai,Web,26,5,1
232,Chennai,Web,40,5,1
636,Gurgaon,Web,41,4,1
863,Chennai,Mobile,61,4,1
636,Gurgaon,Mobile,39,4,1
863,Gurgaon,Web,69,5,1
232,Mumbai,Mobile,57,1,0
636,Bangalore,Web,44,4,1
863,Chennai,Mobile,66,5,1
636,Gurgaon,Mobile,35,2,0
863,Bangalore,Web,80,5,1
636,Gurgaon,Mobile,46,3,0
996,Bangalore,Web,33,3,1
792,Gurgaon,Mobile,29,5,1
996,Mumbai,Web,38,5,1
828,Gurgaon,Mobile,59,5,1
861,Gurgaon,Web,53,5,1
828,Mumbai,Web,46,3,0
819,Gurgaon,Web,55,5,1
828,Mumbai,Mobile,25,3,1
828,Gurgaon,Web,83,1,0
996,Gurgaon,Mobile,74,4,1
818,Chennai,Web,38,4,1
996,Gurgaon,Mobile,45,5,1
861,Bangalore,Mobile,45,5,1
135,Chennai,Web,27,5,1
828,Mumbai,Mobile,45,5,1
861,Gurgaon,Mobile,69,5,1
716,Gurgaon,Web,32,5,1
135,Gurgaon,Mobile,35,5,1
996,Mumbai,Web,51,5,1
135,Gurgaon,Mobile,30,5,1
135,Mumbai,Mobile,45,4,1
861,Mumbai,Web,34,1,0
861,Gurgaon,Web,35,5,1
830,Gurgaon,Web,34,4,1
939,Mumbai,Web,39,5,1
828,Mumbai,Web,50,3,1
830,Mumbai,Mobile,34,4,1
861,Gurgaon,Web,52,5,1
1009,Bangalore,Mobile,42,4,1
831,Gurgaon,Web,35,4,1
1072,Mumbai,Mobile,35,2,0
1081,Gurgaon,Web,51,5,1
1052,Bangalore,Mobile,31,2,0
1081,Gurgaon,Mobile,37,4,1
1099,Mumbai,Web,37,3,0
1081,Bangalore,Mobile,46,5,1
860,Mumbai,Mobile,59,2,0
860,Bangalore,Web,45,4,1
1081,Gurgaon,Web,49,5,1
867,Gurgaon,Web,43,1,0
1081,Gurgaon,Web,48,5,1
1099,Gurgaon,Web,43,3,0
1099,Gurgaon,Web,28,4,1
1081,Chennai,Mobile,48,4,1
1081,Gurgaon,Web,36,5,1
1081,Mumbai,Web,42,5,1
932,Mumbai,Web,36,5,1
1081,Bangalore,Web,30,5,1
1099,Chennai,Web,31,4,1
1081,Mumbai,Web,39,5,1
860,Bangalore,Web,40,2,0
1081,Mumbai,Mobile,53,5,0
1099,Mumbai,Web,39,5,1
1063,Bangalore,Web,42,3,1
860,Bangalore,Mobile,46,5,1
860,Mumbai,Mobile,59,4,1
1081,Gurgaon,Web,45,2,0
1081,Gurgaon,Mobile,53,3,0
1081,Bangalore,Mobile,42,5,1
867,Bangalore,Mobile,43,5,1
860,Gurgaon,Web,21,5,1
1099,Chennai,Web,69,5,1
1081,Mumbai,Mobile,58,4,1
1081,Gurgaon,Mobile,43,5,1
867,Mumbai,Web,42,5,1
860,Bangalore,Mobile,41,5,1
1081,Bangalore,Web,55,5,1
1081,Chennai,Mobile,39,5,1
843,Gurgaon,Web,54,2,0
860,Mumbai,Mobile,67,5,1
867,Mumbai,Web,42,4,1
1081,Mumbai,Web,60,5,1
1099,Mumbai,Web,23,5,1
860,Mumbai,Mobile,49,5,1
860,Mumbai,Web,68,5,1
1099,Mumbai,Mobile,48,5,1
860,Gurgaon,Web,25,3,1
1081,Gurgaon,Mobile,43,5,1
1081,Gurgaon,Mobile,66,3,0
1081,Chennai,Web,43,5,1
860,Gurgaon,Mobile,33,3,1
1081,Gurgaon,Web,39,5,1
843,Chennai,Mobile,32,3,0
1081,Gurgaon,Web,52,4,1
860,Mumbai,Mobile,54,5,1
1100,Gurgaon,Web,38,4,0
1081,Mumbai,Mobile,32,4,1
1099,Gurgaon,Mobile,32,5,1
986,Gurgaon,Mobile,42,4,1
1099,Gurgaon,Web,60,5,1
843,Gurgaon,Web,43,5,1
1099,Bangalore,Web,28,5,1
1081,Mumbai,Web,68,5,1
1099,Mumbai,Web,38,5,1
1100,Mumbai,Web,39,5,1
1081,Gurgaon,Mobile,39,4,1
860,Gurgaon,Web,52,5,1
1135,Chennai,Mobile,53,1,0
860,Gurgaon,Mobile,60,5,1
860,Mumbai,Mobile,39,2,0
460,Mumbai,Web,43,5,1
819,Bangalore,Web,43,3,0
460,Gurgaon,Mobile,34,4,1
831,Mumbai,Mobile,33,5,1
933,Gurgaon,Web,54,5,1
460,Bangalore,Mobile,41,5,1
460,Mumbai,Web,29,4,1
460,Bangalore,Web,38,5,1
460,Mumbai,Mobile,46,4,1
1081,Mumbai,Mobile,55,5,1
1033,Gurgaon,Web,53,3,1
1081,Gurgaon,Mobile,26,4,1
460,Gurgaon,Mobile,37,2,0
1081,Mumbai,Mobile,40,5,1
1081,Gurgaon,Web,43,4,1
831,Mumbai,Mobile,64,4,1
819,Mumbai,Web,53,4,0
1081,Mumbai,Mobile,35,5,1
1081,Mumbai,Web,35,4,1
819,Gurgaon,Web,62,5,1
1081,Mumbai,Mobile,45,5,1
819,Chennai,Web,50,4,1
1081,Gurgaon,Web,45,5,1
1081,Mumbai,Web,55,5,1
1081,Gurgaon,Web,35,5,1
898,Bangalore,Web,47,5,1
1081,Mumbai,Web,57,4,1
460,Gurgaon,Mobile,48,3,1
819,Bangalore,Mobile,46,4,1
819,Mumbai,Web,52,4,1
460,Gurgaon,Mobile,41,2,0
1033,Gurgaon,Web,57,4,1
943,Gurgaon,Mobile,43,3,1
819,Gurgaon,Mobile,45,1,0
1081,Gurgaon,Web,41,5,1
898,Bangalore,Web,44,4,1
866,Gurgaon,Web,60,2,0
1081,Chennai,Mobile,34,4,1
460,Gurgaon,Mobile,31,5,1
1081,Gurgaon,Web,57,5,1
460,Chennai,Web,25,4,0
460,Bangalore,Web,53,5,1
460,Mumbai,Web,44,5,1
1033,Bangalore,Web,48,5,1
448,Gurgaon,Web,28,5,1
460,Gurgaon,Mobile,34,5,1
460,Chennai,Mobile,25,5,1
1094,Gurgaon,Web,36,4,1
860,Gurgaon,Web,43,4,1
895,Bangalore,Web,36,5,1
1056,Chennai,Mobile,49,5,1
1094,Gurgaon,Web,48,5,1
1094,Mumbai,Mobile,46,3,1
257,Mumbai,Web,33,5,1
1055,Bangalore,Mobile,60,1,0
860,Gurgaon,Web,33,5,1
860,Chennai,Mobile,39,3,0
1094,Gurgaon,Web,32,5,1
895,Gurgaon,Web,37,3,1
1056,Gurgaon,Web,57,5,1
1030,Mumbai,Mobile,28,2,0
257,Chennai,Web,39,4,1
907,Mumbai,Mobile,47,1,0
1147,Gurgaon,Mobile,36,2,0
1078,Gurgaon,Mobile,35,5,1
257,Mumbai,Web,61,5,1
1094,Mumbai,Mobile,62,4,1
